Country Name,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
Botswana,BWA,60.4939579983833,64.1761395717201,68.0503489586687,71.1064390847651,75.9559184671664,81.7699943344463,89.9795529147183,100.405143511268,110.97864233084,126.545548364901,153.32637867117,197.194221583846,246.541537808657,353.858479311184,428.198433216064,479.091293125077,483.141319661,564.129010977296,709.189337954404,947.755045659149,1181.61386979063,1154.17857802724,1054.05594644715,1176.81953466606,1202.97600222274,1042.23975387474,1253.55531668926,1701.67813286944,2203.64661492462,2477.97535757592,2945.83203953801,2972.72895276223,3040.98939623392,2973.38040121706,2970.11842524935,3219.91424224552,3221.68905579312,3258.98242785922,3039.96494359519,3405.82105820082,3522.3108214571,3278.01607934706,3190.62481146154,4330.97236855283,5073.52040802149,5513.33106259322,5521.99060810445,5832.73705168476,5713.54393106428,5255.77653269313,6434.81248526822,7617.31004132551,7050.57347186681,7224.91273728564,7495.22086608805,6402.91018338391,6982.91749241303,7296.09214157008,7503.8785883646,7203.06422122998,6404.89993159074,
Central African Republic,CAF,74.6873469698836,80.6880637274186,80.2127116671332,81.9179092292569,88.2901157774413,91.8303746529954,94.398235690021,95.8964839249802,109.945910359308,105.707101319157,104.412016474153,109.453359228713,123.310651240904,143.115846298987,146.227767277778,193.354982118232,225.91317449196,248.686033177452,292.470008919633,327.34122487471,362.400148758455,306.832239268922,320.429832125767,273.501381836801,257.353636634786,340.20138899431,432.011758716722,453.746218486516,469.529167023013,449.398895759867,513.304187659237,478.503276361394,477.122324295377,419.802703848229,271.505497625502,346.108196202762,304.631075543624,276.421596079059,278.3319014924,280.908424234562,251.207291436082,250.357145899657,260.745458695544,293.661549027692,320.736812338314,331.163088206718,354.670863314704,404.374542914498,464.561204695005,474.705627543055,488.421735800876,551.749721946219,565.80120711394,380.29791114378,424.449131659484,377.422917680195,402.191645130502,450.900657858547,475.953813864813,467.908032277798,492.79587119399,
Canada,CAN,2259.29428549881,2240.43303945853,2268.58534607907,2374.49844764883,2555.11114601309,2770.36180408145,3047.10614707958,3217.15929360795,3462.67887195794,3763.95337938417,4121.93281373693,4520.1628781257,5089.58790204875,5838.66089434012,7033.01102090736,7511.21134279151,8809.26466044933,8919.05746104275,9123.69133364505,10043.6609586669,11170.5639723393,12337.4662493804,12481.8747874298,13425.1224888294,13877.9170763469,14114.8077599664,14461.0692388787,16308.9669663579,18936.9641024997,20715.631483174,21448.3619600057,21768.3432941828,20879.8483300891,20121.1612532855,19935.3814579208,20613.7878829216,21227.3475315896,21901.5628548392,21024.5850687045,22315.2466731545,24271.0020563821,23822.0601178964,24255.3385818322,28300.4630963791,32143.6814078562,36382.5079164537,40504.0607253203,44659.8951408034,46710.5055759013,40876.3101540295,47562.0834253057,52223.696112356,52669.0899632316,52635.1749580433,50955.9983232404,43596.1355365546,42315.6037056806,45129.3564395662,46548.5203600809,46338.3409560127,43294.6481631917,
Central Europe and the Baltics,CEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.68878120765,2197.2459765924,2360.94634805091,2491.0122995575,2826.23576671782,3580.35450789963,3795.82916806014,3747.75671458547,4108.44613561677,3988.24672801243,3948.76247077723,4354.43244033702,4938.54456748869,5946.45662452585,7176.70140197746,8362.98075380163,9481.35673639443,12019.8303255141,14593.2502162056,12312.3835817111,12622.2627981338,13910.4811307231,13020.8339922723,13717.7123777667,14161.3870609744,12521.7914103908,12829.8963422228,14248.7481226245,16045.9536352205,16346.5549412626,16168.1966521921,
Switzerland,CHE,1787.36034770201,1971.31632279228,2131.39165159983,2294.18284731738,2501.29318996377,2620.475547353,2784.73354771646,2960.72258588384,3121.8890308772,3344.78360254639,,,,,,,,,,,19410.1893547743,17679.8688671472,18015.1059588746,17874.2506500052,17005.5342408851,17166.5184994159,24480.4225642346,30466.1090219178,32717.9204479296,31334.9790794011,39607.8190856429,39577.7487487507,40747.9254622791,39270.1141346041,43128.014108909,50155.9741273218,48144.5791284296,41631.4388587844,42740.1281825149,41786.2341411701,38952.0342005572,39727.8466713883,42578.7631355696,49470.3971259674,54878.4710009787,56546.7856553987,59300.6172165015,65359.5192218269,74572.232372807,72083.167695454,77117.126014204,91254.0347609687,86547.6708907265,88109.4867524037,89684.7075795936,84776.1421659748,83073.2800824812,83352.0886533412,86388.4049527184,85334.5194620909,87097.0364503764,
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40584.8285093159,42444.0076233736,43382.8268494819,41804.3709161492,44545.9223131619,48858.8318648576,56751.126936232,58198.9841849805,63243.3738330439,74458.7946660519,,,,,,,,,,,,,,
Chile,CHL,505.349325487754,555.134402585522,638.945359978238,655.252248742542,678.12810640018,670.395685818079,772.725716153161,753.127957880928,756.912000888148,870.319838548041,932.861569157008,1094.68225322923,1173.21838912003,1640.02969981711,1554.38780304276,719.599157534302,961.424604043232,1278.3281597291,1441.94208564388,1937.26657210336,2542.76380632828,2979.60787872839,2156.51306610576,1709.44206937403,1624.63196763634,1444.28013827502,1517.86134513797,1760.30639801716,2026.83791425817,2288.55494089948,2494.5267963643,2803.56271373259,3350.21408876441,3535.17436010228,4024.21522782414,5107.27751262395,5349.80522678303,5745.37107556213,5446.57952186233,4957.77755686759,5074.90261608751,4574.59471550233,4446.24937096032,4772.56372299225,6194.85272016887,7598.52887745949,9464.54850677338,10502.3507082138,10751.4816046617,10208.9079714327,12808.0383396885,14637.2334407932,15351.5407387153,15842.936483624,14670.9889142695,13574.1692377524,13753.5921485096,14998.8170563218,15888.144355397,14741.7144039936,13231.7042069381,
China,CHN,89.5205415103584,75.8058379259965,70.9094116671007,74.3136434486145,85.4985551596313,98.4867777522206,104.324566181147,96.5895319417819,91.4727183066072,100.12990326618,113.162991554686,118.654577785346,131.883561243868,157.090374298657,160.140093727686,178.341819608096,165.40554037242,185.422832913673,156.396388520044,183.983152215978,194.804722186836,197.071474499102,203.334919503464,225.431928890812,250.713969046988,294.45884850496,281.928120911563,251.811956961329,283.537695240524,310.8819124049,317.884673040928,333.142145400184,366.460692306116,377.3898394789,473.492278719989,609.656679205465,709.413755088002,781.744164343014,828.580479299572,873.287061730612,959.372483635864,1053.10824300262,1148.50829043887,1288.64325183475,1508.66809788453,1753.41782926104,2099.22943460734,2693.97006340427,3468.30460207977,3832.23643246922,4550.45310775599,5614.35213522114,6300.61511825789,7020.33848453658,7636.11660125502,8016.43143498003,8094.36336675194,8816.98690451989,9905.34200389253,10143.8381719921,10434.7751874839,
Cote d'Ivoire,CIV,155.899632793964,170.243050474462,171.128639637282,194.212529845992,226.227041791045,217.60244145006,233.614905479198,238.310487673876,271.853345495868,277.972127908897,285.273034325563,297.280360552613,331.670010106764,429.412933747764,501.552678161048,607.235001739293,694.383247143566,891.634602258471,1074.86200816112,1189.56839662251,1266.62387688845,1004.63437278325,863.333432585532,747.756181947221,717.897667480131,703.519515159779,888.528580547471,942.931007506008,924.327245161761,848.289544332952,905.322019526304,848.75311593867,870.480701711964,832.28305872577,605.26336693829,774.671375725252,1232.25365555692,1192.77946057089,1258.52471003781,1177.04079411995,1007.4673895039,997.478784301277,1047.75226537338,1207.51264780798,1308.2878198271,1309.59165282851,1347.98882431013,1500.16780515301,1738.19210063268,1689.3447616219,1701.47570153035,1744.93889692888,1684.78158627038,1935.946845307,2156.64588308951,1972.54568305836,2013.38144761651,2111.02655726645,2314.05095836881,2276.3323939018,2325.72370502247,
Cameroon,CMR,118.643145152375,123.514808121384,128.594637171558,130.175274222774,137.629764066857,141.00251500175,144.015365257037,154.677890714907,168.702148776461,173.121717613681,176.573709220576,184.903475790353,218.176053625042,269.592295990753,297.686036001171,383.440546899434,378.123621592424,430.381399346939,574.166389497957,707.54428955229,774.185243395911,743.76016035988,721.21630693668,726.505955159392,749.339066162896,848.473279523312,1140.59718218245,1216.06446737421,1104.79375307297,963.832678121054,1045.36436194844,975.471948892412,965.780738944037,1257.90570919067,672.848687984032,798.881310215978,794.051161595263,752.169823734245,767.340360312315,765.310331531903,681.102042961201,687.648134393621,759.111851391454,950.564863700067,1090.78533201113,1100.17492617744,1147.4365999036,1277.51680707357,1439.5478041268,1411.47457192714,1352.30227450638,1465.14578817708,1403.52291521783,1527.75125667954,1604.21403479187,1382.5097900241,1413.2559568153,1469.44749980724,1585.24053445546,1533.09568807789,1537.13021832773,
"Congo, Dem. Rep.",COD,220.313989852155,197.391359160417,235.63352441259,377.429878539264,170.467004976226,232.811127800512,253.759208730228,184.130439160172,206.714951094744,258.606476692633,243.749780942325,272.06542945073,292.297125486771,362.843564184467,430.702157816474,446.975540279027,409.524225322845,509.066770262397,615.978907619614,587.151584760885,546.112499546726,463.67117198242,492.532491220107,387.507663587395,269.842724251425,240.788098157669,263.831300334625,243.004785689466,273.127819391893,269.592875852379,270.13054337708,268.292496875798,220.368007258444,275.821616897652,145.095603541252,135.823593568292,134.995164821237,138.979048219289,138.589100270811,102.597973159678,405.216218582649,153.591044080197,175.009951043154,173.796125167459,194.040002646806,218.386226715772,255.433043197206,286.330472470967,327.563721821663,298.619691614791,334.02157774666,387.082476958569,424.60037381496,457.963747509632,486.787095119436,497.317039077365,471.318822463486,467.07423172679,560.807358238634,580.716870645391,543.950392515803,
"Congo, Rep.",COG,129.370336447463,145.405978762349,155.738527194474,157.055866084783,165.009165867241,171.646141568633,185.892255165537,194.660335629878,200.395017879914,205.534029401003,207.221300163084,235.837280810547,291.977492444426,374.127702881797,392.321084246093,499.20195581495,476.850478840197,469.687930428265,523.912329082649,694.176826764416,959.427497534547,1088.97669922363,1146.30564846519,1080.81628815487,1098.44164099004,1051.87369246428,875.451670233046,1058.22942150814,991.518705375561,1042.05200679267,1187.54977238995,1124.89786317114,1178.0271106852,1048.61299126053,672.163194809393,781.525011698952,912.012351163656,810.076644427695,660.471477355426,774.71194482589,1032.13754246093,869.100501660447,916.588037755619,1028.41522164071,1326.59668816877,1834.88001382638,2153.49174337774,2262.85441019541,2892.41696234479,2336.16095749982,3073.55778366557,3557.5561698838,3923.09350860946,3883.74684787403,3776.48556784338,2447.53930827041,2050.99341477232,2169.99150353963,2606.6153307839,2369.72949429109,1846.13129708695,
Colombia,COL,251.041522886697,274.052264169385,289.917945751026,274.314957549389,328.655032086694,307.646860038546,281.566048500385,293.644264112561,292.257496192437,307.995210195731,335.118203567684,355.407517381591,385.112520847993,448.033817191843,525.525729824423,544.290906620908,623.428969063515,773.74581550652,904.010693463528,1061.84834483588,1241.63958703115,1323.37657317699,1386.67296904813,1348.80462319265,1304.17717695327,1165.04241373426,1142.93936333953,1165.98239687223,1232.22615383192,1218.2110099369,1445.32863023383,1456.69435734689,1697.11293600516,1893.54221193734,2284.83881295591,2539.91287721915,2620.53876171399,2827.37952669446,2566.02419382074,2209.93165047196,2520.48108876016,2439.68245582205,2396.62712731836,2281.40176243006,2782.62318502156,3414.46515834715,3741.09283661274,4714.07305530504,5472.53652992426,5193.24145795078,6336.70947398467,7335.16693447606,8050.25537167051,8218.34784431478,8114.34392085161,6175.8760297026,5870.77795724165,6376.70671552601,6729.58333198168,6424.9794924083,5334.55604233917,
Comoros,COM,,,,,,,,,,,,,,,,,,,,,689.398489527849,618.197286889577,562.815025336712,570.154121466297,534.649114927889,553.632402654304,763.325350469944,896.133171423026,918.899760523329,854.46520111768,1043.79065919525,1000.55629059406,1047.96514391928,1008.03846925938,690.46725005002,838.171684031953,810.54755207638,726.052314853652,718.121269356184,723.178255479899,647.425811810504,680.905572824133,747.9888625038,937.710896345202,1061.07554752819,1069.02942631854,1114.94528131922,1240.09252846752,1393.21603163764,1344.73040600031,1316.49121286421,1447.94514377496,1403.36025196698,1505.33729247147,1513.8303792438,1242.58560784999,1273.05095200255,1323.81484301294,1428.29046324322,1401.54231196814,1420.66174747221,
Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,501.13749449253,483.126925500872,477.939256518055,461.239997091499,431.237554822691,441.90662888927,602.158496333097,732.5632731235,811.398338220042,807.562392379273,908.08812841442,923.744280787787,1003.92954109172,1339.72957676692,1080.15656461598,1261.10309803336,1269.12057723296,1213.6328637989,1265.1978495826,1408.98620321479,1259.35306724402,1292.22651152195,1401.89107297649,1809.11002984768,2024.26638129338,2099.14841708582,2361.38010115423,3186.77993467023,3721.21999284574,3517.43015558829,3378.3234334576,3740.37410269948,3447.48310007387,3616.03556968932,3588.62558418407,3043.03138156811,3130.99875340636,3289.90220261281,3616.46453749713,3603.77524058462,3064.27238842819,
Costa Rica,CRI,381.363681787435,355.002748805393,334.309248673039,344.354656780256,352.336884923327,372.280578054054,393.480684289771,412.235106379122,442.779608706134,474.795303927538,533.091564923652,568.096446811171,636.905052312237,767.327128750393,816.036862476808,936.336822793007,1122.80763217263,1393.00051633396,1555.54041110176,1734.61797031565,2021.54877949117,1068.50242458534,1032.99700439486,1213.55645987789,1373.93926134921,1432.0812477993,1572.45502472836,1571.29230961833,1558.50586855878,1727.87096064885,1831.00015091186,2247.37337928741,2605.80522495869,2841.64277992717,3031.88877065806,3265.69338131157,3215.10568673196,3391.97773522121,3597.4345089865,3668.80206789503,3789.05388634101,3960.30770309298,4042.70568599475,4147.82436896025,4404.71188432054,4676.37936562394,5227.46595193306,6103.74191704459,6901.38830613085,6801.03673459666,8227.12749377141,9229.83451669454,10075.0046155735,10744.0910189201,10847.1696672929,11642.7780517194,12011.2227544354,12225.5744931403,12485.423896168,12693.8279560372,12140.8541545754,
Caribbean small states,CSS,448.256417447373,476.901483888726,494.736371870332,516.739524018496,547.950527291194,580.944135963881,621.434727092337,658.350898363452,645.928307266593,695.038981742071,755.144559357995,811.131747023847,925.527534480403,1000.86236268925,1285.49330305829,1485.16132917954,1511.87493810205,1736.7491543316,1759.82502005686,1999.18848673151,2461.65588353741,2683.65522411158,2940.21279062542,2942.71916948449,2778.89334709211,2722.82827481247,2466.29909898147,2633.11644457619,2775.62222203278,2827.68862333084,2997.31956302458,2951.05963766123,2875.18972113563,3084.66083108861,3214.05181011518,3514.10074337766,3803.62328780494,4421.50707412031,4690.20395000793,4938.5238795596,5253.44208321395,5374.08324826744,5600.44257036638,5945.87788692389,6459.56538017258,7255.14409137518,8201.29050985631,9054.85175593343,10225.3802149575,8578.71693323928,9253.2139893894,9920.91010522619,10187.301392945,10296.5275947938,10381.475531393,10141.4153938201,9574.22148611917,9800.96588647345,10234.2111791244,10291.8073190241,8873.52192883729,
Cuba,CUB,,,,,,,,,,,653.426953234621,779.723789358404,901.367104436012,1088.12697270212,1223.69134937025,1379.08184086498,1443.30243335831,1472.72958190941,1835.11153638088,2000.28018891835,2021.72463528813,2035.60723078833,2107.93242902529,2224.65348584484,2396.35366186717,2269.82521869396,2378.91072256146,2451.13299934837,2640.91842220202,2572.69169504224,2703.16829418751,2278.21038708065,2057.10359549696,2073.09371207959,2624.75703485548,2794.73880836447,2286.92905432119,2308.14661506698,2331.4626913698,2558.90410118548,2747.10030348478,2837.73573008299,2999.24176296717,3197.13318464341,3395.71084290657,3786.66345042341,4683.56906667746,5208.71838769431,5411.26949201186,5529.66937511797,5730.35426413345,6139.71878325885,6497.31476421306,6837.71167985881,7133.33767875907,7694.01463710941,8060.79659761513,8541.21368643707,8824.19400843842,9125.8786794952,9477.85287326771,
